mwe_template	semantic_tags
har_VERB ikke_PART en_DET anelse_NOUN	X2.2- X9.1-
har_VERB intet_DET valg_NOUN	S6+
ikke_PART en_DET anelse_NOUN	X2.2-
ikke_PART meget_DET af_ADP en_DET	X9.1-
har_VERB ikke_PART en_DET chance_NOUN i_ADP helvede_NOUN	A7-
ikke_PART på_ADP	G2.2- A7- S1.2.4-
ikke_PART have_VERB noget_PRON imod_ADP	E6-
ikke_PART bryde_VERB sig_PRON om_ADP	E2-
ikke_PART have_VERB lyst_NOUN til_ADP	X5.2-
ikke_PART klar_ADJ	X2.5- A10-
ikke_PART særlig_ADJ	E2-
afsted_ADV	B2-/I3.1- I3.1- M1
afsted_ADV til_ADP	M1
på_ADP en_DET sæbekasse_NOUN	G1.2
snakke_VERB om_ADP	Q2.1
ud_ADV for_ADP at_PART	X7+
ud_ADV med_ADP	K1
overstået_ADJ	T2- M1 M6
nogen_PRON	A11.1+
noget_PRON at_PART gå_VERB efter_ADP	A5.1+
noget_PRON at_PART gøre_VERB med_ADP	A2.2 S1.1.3+
sagen_NOUN	A5.2+
opvasken_NOUN	B4
kanten_NOUN	S7.1+
sagen_NOUN	A5.1- B2-
gryderne_NOUN	B4
runderne_NOUN	N6+
livets_NOUN tid_NOUN	E4.1+
livets_NOUN tid_NOUN	E4.1+
skille_VERB det_DET gode_ADJ fra_ADP det_DET dårlige_ADJ	A11.1+/A2.1
balancere_VERB regnskabet_NOUN	I2.1/I1.1
gøre_VERB det_DET beskidte_ADJ arbejde_NOUN	G2.2-
trække_VERB tæppet_NOUN væk_ADV under_ADP nogen_PRON	S7.1-
få_VERB det_DET sidste_ADJ ord_NOUN	S7.1+
finde_VERB tid_NOUN	G2.1
have_VERB to_NUM venstre_ADJ fødder_NOUN	X9.1-/K5.1
gøre_VERB sig_PRON klar_ADJ til_ADP	G2.1- S1.1.4
genopfriske_VERB	X9.1+
leve_VERB op_ADV til_ADP	A1.1.1 X9.1+
udveksle_VERB ord_NOUN med_ADP	Q2.2
gøre_VERB retfærdighed_NOUN til_ADP	A1.2+
være_VERB langt_ADV væk_ADV	N3.3+ X5.1-
blive_VERB udnyttet_VERB	S7.1-
have_VERB noget_PRON at_PART sige_VERB	S7.1+
gøre_VERB intet_PRON for_ADP	E2-
være_VERB parat_ADJ til_ADP	X5.2+
passe_VERB på_ADP	X7+
beskytte_VERB mod_ADP	E2-
have_VERB alt_PRON kørende_VERB for_ADP sig_PRON	S8+
forpligtet_ADJ til_PART	S6+
involveret_ADJ i_ADP	S1.1.3+
interesseret_ADJ i_ADP	E2+
meget_DET af_ADP en_DET	A6.1+
ingen_DET idé_NOUN	X2.2- X9.1-
ingen_DET interesse_NOUN for_ADP	E2-
ingen_DET information_NOUN om_ADP	A5.1--
meget_ADV let_ADJ	A12+
tilgængelig_ADJ	N3.3-
ikke_ADV længere_ADV i_ADP stand_NOUN	T3+
klar_ADJ til_PART	X5.2+
op_ADV	T2- M6 A5.1-
holde_VERB trit_NOUN med_ADP	X2.2+
uden_ADP	A9-
involveret_ADJ i_ADP	S1.1.3+
klar_ADJ til_PART at_PART kæmpe_VERB	B3
klar_ADJ til_PART at_PART kæmpe_VERB	B3
have_VERB med_ADP at_PART gøre_VERB	S1.1.3-
et_DET spor_NOUN	X2.2+
forbundet_ADJ med_ADP	A2.2 S1.1.1
bevæge_VERB sig_PRON omkring_ADV	S1.1.1
være_VERB god_ADJ	S8+
komme_VERB ind_ADV	L1- B2- E3- A1.1.2 E6-
tage_VERB afsted_ADV til_ADP	A9+
gå_VERB ud_ADV	M2
bevæge_VERB sig_PRON over_ADV	S1.1.1
manipulere_VERB lille_ADJ finger_NOUN	S7.1+
øge_VERB op_ADV	O4.2+/A2.1
vide_VERB ordret_ADJ	A5.3+
være_VERB god_ADJ	S8+
gøre_VERB en_DET god_ADJ gerning_NOUN	S8+
gøre_VERB en_DET tjeneste_NOUN	S8+ Z4
være_VERB god_ADJ	S8+
fortsætte_VERB videre_ADV	A5.2-
gå_VERB ud_ADV af_ADP	A9-
gå_VERB ud_ADV	C1
være_VERB optaget_ADJ	A1.7+ N5.1+/A9+
have_VERB frækheden_NOUN	E5+
overveje_VERB for_ADP	X7+
være_VERB absorberet_ADJ i_ADP	X5.1+
opnået_VERB en_DET succesfuld_ADJ position_NOUN	X9.2+
nerve_NOUN	B1
passage_NOUN	B1
måde_NOUN	Z2
forening_NOUN	Df/S5+c
samfund_NOUN	Df/S5+
samfund_NOUN	Df/S5+c
job_NOUN	Df/I3.1
maskine_NOUN	Df/O2
program_NOUN	Df/X7+ Df/Q4.3c
pund_NOUN	N3.5
afdeling_NOUN	B3/H2c
gulv_NOUN	H2
møbler_NOUN	H5
sprog_NOUN kanal_NOUN	Q4.3/Q3
0800_NUM nummer_NOUN	Q1.3/I1.3-
en_DET halv_ADJ time_NOUN	T1.3
10_NUM kegle_NOUN bowling_NOUN	K5.2
11_NUM spillere_NOUN	K5.1
11_NUM plus_ADP	P1
11_NUM time_NOUN	T4+
12_NUM tommer_NOUN single_NOUN	K3
12_NUM strenget_ADJ Yamaha_PROPN	Z3
2001_NUM En_DET rumrejse_NOUN	Z3c
24_NUM timer_NOUN i_ADP døgnet_NOUN	T2++
2D_ADJ stykke_NOUN	O4.4/O2
2_NUM *_PROPN	T1.2
2D_ADJ stykke_NOUN	O4.4/O2
tvinge_VERB ned_ADP i_ADP halsen_NOUN	S7.1+
3D_ADJ stykke_NOUN	O4.4/O2
3D_ADJ	O4.4
3D_ADJ stykke_NOUN	O4.4/O2
tre_NUM delt_ADJ sæt_NOUN	H5
halvtreds_NUM halvtreds_NUM	N5 A7
fem_NUM mands_NOUN fodbold_NOUN	K5.1
fem_NUM stjernet_ADJ	A5.1+
sjette_ADJ form_NOUN	P1/S2mf
9_NUM til_ADP 5_NUM	T1.3
En_DET Bye_PROPN Pass_NOUN	Z2
En_DET Omfartsvej_NOUN	Z2
En_DET Anden_NOUN	S2mf
A4_PROPN størrelse_NOUN	N3.6
AC_PROPN Milan_PROPN	Z3c
AC_PROPN DC_PROPN	Z3c
AIDS_PROPN klinik_NOUN	B3/H1
AIDS_PROPN lidende_NOUN	B2-/S2mf
AIDS_PROPN test_NOUN	B3
AIDS_PROPN offer_NOUN	B2-/S2mf
AO_PROPN niveau_NOUN	P1
ASCII_PROPN fil_NOUN	Y2
Som_SCONJ Fire_NUM Hundrede_NUM	Z3
A_PROPN &_CCONJ N_PROPN	Z3c
A_PROPN &_CCONJ N_PROPN	Z3c
A_PROPN '_PUNCT Niveau_NOUN	P1
Et_DET Team_NOUN	Z3c
Et_DET Niveau_NOUN	P1
En_DET Vej_NOUN	M3
Omsorg_NOUN	Z3c
Plus_ADP	Z3c
A_PROPN til_ADP Z_PROPN	Z3
Abbed_NOUN af_ADP [Sted]_PROPN	Z1m
Bliv_VERB hos_ADP mig_PRON	Z3
Absolut_ADV fantastisk_ADJ	Z3c
Abu_PROPN Dhabi_PROPN	Z2
Oscar_NOUN	A5.1+/K1
Akutmodtagelse_NOUN	B3
Action_PROPN Aid_PROPN	Z3c
Apostlenes_PROPN Gerninger_PROPN	S9/Q1.2
Adams_PROPN æble_NOUN	B1
Yderligere_ADJ registrator_NOUN af_ADP ægteskaber_NOUN	G1.1/S2mf
Generaladjudant_NOUN	G3/S7.1+
Adrian_PROPN Mole_PROPN	Z3 Z1m
Advanced_ADJ Level_NOUN	P1
Adventssøndag_PROPN	S9/T1.3
Julekalender_NOUN	T1/Q1.2
Aer_PROPN Lingus_PROPN	Z3c
Den_DET afrikanske_ADJ blok_NOUN	Z2c
Afrikansk_ADJ hoved_NOUN	O2
Det_DET Afro-Caribiske_ADJ Nationale_ADJ Kunstcenter_NOUN	Z3c
Afro_ADJ Caribisk_ADJ	Z2 Z2/S2mf
Age_PROPN Concern_PROPN	Z3c
Agenturet_NOUN for_ADP International_ADJ Udvikling_NOUN	G1.1/S8+
Agenda_NOUN 21_NUM	Z3c
Air_PROPN France_PROPN	Z3c
Luftkorps_NOUN	Z3c
Luftvåben_NOUN	G3/M5c
Air_PROPN India_PROPN	Z3c
Air_PROPN Training_PROPN Corps_PROPN	Z3c
Al_PROPN Qaeda_PROPN	G1.2/S5 S9/S5
Aladdins_PROPN hule_NOUN	Z3c Z2
Anonyme_ADJ Alkoholikere_NOUN	Z3c
Alice_PROPN bøjle_NOUN	B5
Alice_PROPN i_ADP Eventyrland_PROPN	Z3
All_PROPN Bran_NOUN	Z3
Allehelgensdag_NOUN	Z3c
Allehelgensdag_NOUN	S9/T1.3
Allehelgensdag_NOUN	S9/T1.3
Unbrakonøgle_NOUN	O2
Allied_PROPN Lyons_PROPN	Z3c
Along_ADV Came_VERB a_DET Spider_NOUN	Z3
Alpha_PROPN Care_NOUN	Z3c
Alfa_PROPN Romeo_PROPN	Z3c
Alton_PROPN Towers_PROPN	Z2
Alzheimers_PROPN sygdom_NOUN	B2-
Amalgamation_NOUN Ball_NOUN	K1
Ambrosiansk_ADJ sang_NOUN	K2/S9
American_PROPN Express_NOUN	Z3c
American_PROPN Press_NOUN Institute_NOUN	Z3/Q4.2
Amerikansk_ADJ engelsk_NOUN	Q3
Amerikansk_ADJ indianer_NOUN	Z2/S2mf
Amerikansk_ADJ Samoa_PROPN	Z2
Amerikansk_ADJ spansk_ADJ	Q3
En_DET amerikansk_ADJ varulv_NOUN i_ADP London_PROPN	Z3
Amerikansk_ADJ fodbold_NOUN	K5.1
Amerikansk_ADJ stil_NOUN	Z2
Amersham_PROPN International_ADJ	Z3c
Amersham_PROPN og_CCONJ Wycombe_PROPN College_NOUN	Z3c
Amnesty_NOUN International_ADJ	Z3c
En_DET amerikansk_ADJ eventyr_NOUN	Z3c
En_DET inspektør_NOUN ringer_VERB	Z3
Andamanøboer_NOUN	Z2/S2mf
Andersen_PROPN Konsulentvirksomhed_NOUN	Z3c
Andersons_PROPN land_NOUN	Z3c
Andrew_PROPN Charles_PROPN	Z3c Z1m
Anglia_PROPN Vinduer_NOUN	Z3c
Anglikansk_ADJ sang_NOUN	K2/S9
Lystfiskeri_NOUN Tider_NOUN	Z3c
Angelsaksisk_ADJ	T1.1.1 Z2 Z2/S2mf
Anglo_ADJ Irsk_ADJ	Z2
Dyrenes_NOUN Befrielsesfront_NOUN	Z3c
Dyre_NOUN redning_NOUN	Z3c L2/S8+
Annie_PROPN få_VERB din_DET pistol_NOUN	Z3c
Anno_ADV Domini_ADV	T1.3
Antarktiske_ADJ Kreds_NOUN	M7
Antarktiske_ADJ Ocean_NOUN	M7
Antikke_ADJ Verdener_NOUN	Z3c
Antik_NOUN verden_NOUN	Z3c
Antikvitets_NOUN Roadshow_NOUN	Z3c
Appalachian_PROPN bjergene_NOUN	M7 Z2
Anvendt_ADJ fysik_NOUN	Y2/P1
godkendt_ADJ træningsorganisation_NOUN	P1/S5+c
Aprilsnar_NOUN	T1.3/E4.1+
Aprilsnar_NOUN	T1.3
April_PROPN i_ADP Paris_PROPN	Z3
arabiske_ADJ befolkning_NOUN	Z2/S5+c
arabiske_ADJ verden_NOUN	Z2
Arabica_PROPN bønner_NOUN	F1 A4.1
Arborio_PROPN ris_NOUN	F1
ærkebiskop_NOUN af_ADP [sted]_PROPN	Z1mf
Polarcirklen_NOUN	Z2
Ark_PROPN Royal_PROPN	Z3fn
hær_NOUN [adjektiv]_ADJ korps_NOUN	Z3c
hær_NOUN [substantiv]_NOUN korps_NOUN	Z3c
Hærens_PROPN lærlingekollegium_NOUN	G3/P1c
Hærens_PROPN juridiske_ADJ tjenester_NOUN	Z3
hærens_PROPN træningsregiment_NOUN	Z3c
hæren_NOUN og_CCONJ flåden_NOUN	Z3c
Arromanches_PROPN D-Dag_NOUN Museum_NOUN	Z3c
Arsenik_NOUN og_CCONJ Gamle_ADJ Kniplinger_NOUN	Z3
kunst_NOUN studerende_NOUN	C1/P1/S2mf
Art_NOUN Deco_NOUN	C1
Art_NOUN Nouveau_NOUN	C1
Kunst_NOUN udvalg_NOUN	C1/S5+
Ascension_PROPN Islander_NOUN	Z2/S2mf
Kristi_PROPN Himmelfartsdag_NOUN	T1.3/S9
Askeonsdag_PROPN	S9/T1.3
forsamlingssal_NOUN	H2 H1
Associate_ADJ Teacher_NOUN Programme_NOUN	P1
Associate_ADJ Teacher_NOUN Programme_NOUN	P1
Associated_ADJ British_ADJ Chambers_NOUN of_ADP Commerce_NOUN	Z3c
Association_NOUN of_ADP Chief_ADJ Police_NOUN Officers_NOUN	Z3c
Aston_PROPN Martin_PROPN	Z3c
Aston_PROPN New_ADJ Town_NOUN	Z2
Aston_PROPN Villa_NOUN	Z3c
Aston_PROPN Villa_NOUN Football_NOUN Club_NOUN	Z3c
Justitsminister_PROPN	S7.1+/S2mf
Au_PROPN Pair_PROPN Amerika_PROPN	Z3c
Audi_PROPN 100_NUM Coupe_PROPN	Z3fn
Tante_PROPN [Navn]_PROPN	Z1f
Tante_PROPN [Navn]_PROPN	Z1f
Tante_PROPN [Navn]_PROPN	Z1f
Austin_PROPN 7_NUM	Z3fn
Austin_PROPN A35_PROPN	Z3fn
Austin_PROPN A40_PROPN	Z3fn
Austin_PROPN Reed_PROPN	Z3c
Australian_ADJ Open_PROPN	Z3c
Australsk_ADJ fodbold_NOUN	K5.1
Østrigske_ADJ gardiner_NOUN	H5
Myndighed_NOUN for_ADP ægteskab_NOUN	S4/Q1.2
Myndighed_NOUN for_ADP ægteskab_NOUN uden_ADP licens_NOUN	S4/Q1.2
Auto_NOUN Bil_NOUN	Z3c
Aya_PROPN Napa_PROPN	Z2
B.Tech._NOUN national_ADJ	P1
B._NOUN Tec_NOUN	P1
BA_NOUN med_ADP udmærkelse_NOUN	P1
BB_NOUN gevær_NOUN	G3
BMW_PROPN 320_NUM	Z3
BMW_PROPN 730_NUM	Z3
BMX_NOUN cykel_NOUN	K6 M3
BMX_NOUN rally_NOUN	K5.1/M3
BTEC_NOUN National_ADJ	P1
BTec_PROPN Første_ADJ Diplom_NOUN	P1
B_NOUN &_CONJ B_NOUN	H4
B_PROPN Tec_PROPN Første_ADJ Diplom_NOUN	P1
stormagasin*_NOUN	Z3c
Babe_PROPN Ruth_PROPN	Z1mf
Babson_PROPN College_NOUN	Z3c/P1
Baby_NOUN Det_DET er_VERB Virkelig_ADV Gratis_ADJ	Z3
Bachelor_NOUN of_ADP Arts_NOUN	P1mfn
Bachelor_NOUN of_ADP Education_NOUN	P1mfn
Baglinje_NOUN	Z2
Bailey_PROPN bro_NOUN	H1
Balfour_PROPN Beatty_PROPN	Z3c
Forbyd_VERB Bomben_NOUN	G3-
Bang_PROPN og_CCONJ Olufsen_PROPN	Z3c
Bank_NOUN ferie_NOUN *_PROPN	T1.3/K1
Bank_NOUN of_ADP {ADJ/INTJ}_ADJ *_PROPN	Z3c
Bannisters_PROPN Mark_NOUN	Z2
Banqueting_NOUN House_NOUN	Z2
Baptist_ADJ kirke_NOUN	S9/H1 S9/A4.1
Basmati_PROPN ris_NOUN	F1
Baskerlandet_PROPN	M7
Slaget_NOUN ved_ADP [Sted]_PROPN	Z3
Bugten_NOUN ved_ADP [Sted]_PROPN	Z2
Biscayabugten_PROPN	Z2 M7
Bayeux-tapetet_PROPN	Z3
The_DET Beach_PROPN Boys_PROPN	Z3
Béarnaise_PROPN sauce_NOUN	F1
Beat_PROPN Hotel_NOUN	Z3c
Beaumaris_PROPN Castle_NOUN	Z2
Skønheden_NOUN og_CCONJ Udyret_NOUN	Z3
Bæver_NOUN Spejdere_NOUN	T3-/S2.2m
Beer_PROPN Alston_PROPN	Z2
Bel_PROPN Paese_PROPN	F1
Belling_PROPN Company_NOUN	Z3c
Ben_PROPN Nevis_PROPN	Z2
Ydelseskontor_NOUN	G1.1/H1
Velgørenhedsbutik_NOUN	G1.1/H1
Bengalsk_ADJ tiger_NOUN	L2
Benson_PROPN &amp;_SYM Hedges_PROPN Cup_NOUN	Z3c
Benson_PROPN and_CCONJ Hedges_PROPN	Z3c
Berlin_PROPN muren_NOUN	Z3
Bermuda_PROPN trekanten_NOUN	Z3 M7
Bermuda_PROPN shorts_NOUN	B5
bedst_ADV bevaret_VERB hemmelighed_NOUN	Z3
Bibel_NOUN bæltet_NOUN	M7
bibel_NOUN skole_NOUN	S9/P1/H1
bibel_NOUN skole_NOUN	S9/P1/H1
bibel_NOUN historie_NOUN	S9/Q2.1
bibel_NOUN studie_NOUN	S9/P1 S9/X2.4
bibel_NOUN banker_NOUN	S9/S2mf
Big_ADJ Apple_NOUN	Z3 M7
Big_ADJ Ben_PROPN	Z2
Big_ADJ Bird_NOUN	Z1m
Big_ADJ Mac_NOUN	F1
Store_ADJ Røg_NOUN	Z2
Store_ADJ Hvorfor_ADV	Z3c
BioMed_PROPN Central_PROPN	Z3/Q4.2/B3
Birmingham_PROPN Hippodrome_NOUN	Z2
Birmingham_PROPN Fire_NUM	Z3c
Fødsler_NOUN og_CCONJ Dødsfald_NOUN Registrering_NOUN Lov_NOUN	Z3
Biskop_NOUN af_ADP [Sted]_PROPN	Z1mf
Biskop_NOUN Briggs_PROPN	Z2
Biskop_NOUN Stortford_PROPN	Z2
Biskop_PROPN af_ADP [Sted]_PROPN	Z1mf
Schwarzwald_PROPN	Z2
Schwarzwaldkage_NOUN	F1
Sort_ADJ Hest_NOUN	Z3c
Sort_ADJ Etiket_NOUN	Z3
Sort_ADJ Mandag_PROPN	I2.1/T1.2
Black_PROPN Sabbath_NOUN	Z3c
Black_PROPN &_CCONJ Decker_PROPN	Z3c
Black_ADJ Adder_NOUN	Z3c
Black_ADJ Country_NOUN	Z2
Den_DET Sorte_ADJ Død_NOUN	B2-/L1-
Black_ADJ English_NOUN	Q3
Black_ADJ Eyed_ADJ Susan_PROPN	Z1f
Black_ADJ Forest_NOUN Gateau_NOUN	F1
Black_ADJ Nationalism_NOUN	G1.2
Black_ADJ Panthers_NOUN	Z3/G1.2
Black_PROPN Contractors_NOUN Association_NOUN	Z3c
Blackpool_PROPN and_CCONJ The_DET Fylde_PROPN College_NOUN	Z3c
Blaenavon_PROPN Ironworks_NOUN	Z2
Blake's_PROPN 7_NUM	Z3c
Blind_ADJ Date_NOUN	Z3
Blind_ADJ Shop_NOUN	Z3c
Blod_NOUN transfusion_NOUN tjeneste_NOUN	B3c Z3c
Bloody_ADJ Mary_PROPN	F2
Blue_ADJ Band_NOUN	Z3c
Blue_ADJ Brand_NOUN	Z3
Blue_ADJ Mountains_NOUN	Z2
Blå_ADJ er_VERB en_DET farve_NOUN	Z3c
Blues_NOUN Brothers_NOUN	Z3
Bestyrelse_NOUN	S7.1+/S5+c
Bådudstilling_NOUN	M4/I2
Kropspositivisme_NOUN	Z3
The_DET Body_NOUN Shop_NOUN	Z3c
Boerkrigene_NOUN	Z3
Bolognese_ADJ sauce_NOUN	F1
Bombay_PROPN and_NOUN	F1
Boney_PROPN M_PROPN	Z3
Bogen_NOUN om_ADP fælles_ADJ bøn_NOUN	S9/Q4.1 Z3
Mormons_PROPN Bog_NOUN	S9/Q4.1
Boolsk_ADJ algebra_NOUN	N2
Boolsk_ADJ logik_NOUN	N2
Boots_PROPN the_DET Chemist_NOUN	Z3c
Borough_NOUN of_ADP *_PROPN	Z2 Z3c
Bourne_PROPN End_NOUN	Z2
Bournemouth_PROPN Echo_PROPN	Z3c
Bow_PROPN Quarter_NOUN	Z2
Bowie_PROPN kniv_NOUN	O2
Bowie_PROPN knive_NOUN	O2
Boxing_NOUN Day_NOUN	T1.3
Boys_NOUN '_PART Brigade_NOUN	Z3c
Boys_NOUN Brigade_NOUN	Z3c
Brasilienød_NOUN	F1
alkometertest_NOUN	F2/X2.4
Sukkerens_NOUN Bro_NOUN	Z2
British_PROPN Airways_PROPN	Z3c
Britiske_ADJ øer_NOUN	Z2
British_PROPN Rail_PROPN	Z3c
British_ADJ Broadcasting_NOUN Company_NOUN	Z3c
British_ADJ Council_NOUN	Z3
Britisk_ADJ engelsk_NOUN	Z2/Q3
Britisk_ADJ Indiske_PROPN Ocean_PROPN Territorium_NOUN	Z2
Den_DET Britiske_ADJ Lægeforening_NOUN	Z3c
Det_DET Britiske_ADJ Museum_NOUN	Z3c
Det_DET Britiske_ADJ Nationalparti_NOUN	Z3c
British_PROPN Oxygen_PROPN Company_NOUN	Z3c
British_PROPN Plumbing_PROPN Employers_NOUN Council_NOUN	Z3c
British_PROPN Railways_NOUN	Z3c
British_PROPN Ropes_NOUN	Z3c
British_PROPN Shipbuilders_NOUN Corporation_NOUN	Z3c
British_PROPN Standards_NOUN	A6.2+/G1.1
British_PROPN Steel_NOUN	Z3c
British_PROPN Sub-Aqua_PROPN Club_NOUN	Z3c
British_PROPN Summer_NOUN Time_NOUN	T1.3
British_PROPN Telecom_PROPN	Z3c
De_DET Britiske_ADJ Jomfruøer_NOUN	Z2
British_PROPN racing_NOUN green_ADJ	O4.3
British_PROPN racing_NOUN green_NOUN	O4.3
Briton_PROPN Ferry_NOUN	Z2
Brittany_PROPN Ferries_NOUN	Z3
The_DET Brittas_PROPN Empire_NOUN	Z3c
Broad_PROPN Haven_PROPN	Z2
Brodowyr_PROPN Begravelseskammer_NOUN	Z2
Bronllys_PROPN Slot_NOUN	Z2
Brook_PROPN Place_NOUN	Z2
Brown_ADJ Owl_NOUN	K1/S2.1f
Brownie_NOUN leder_NOUN	K1/S2.1f
Brownie_NOUN gruppe_NOUN	K1/S5+c
Rosenkål_NOUN	F1
Bryn_PROPN Celli_PROPN Ddu_PROPN Begravelseskammer_NOUN	Z2
Bryntail_PROPN Blymine_NOUN Bygninger_NOUN	Z2
Bucks_PROPN Free_ADJ Press_NOUN	Z3c
Buenos_PROPN Aires_PROPN	Z2
Buff_PROPN Club_NOUN	Z3c
Builder_NOUN Power_NOUN	Z3c
Bull_PROPN Run_PROPN	Z2
Tyrefægterarena_NOUN	Z2 K5.1/M7
Tyrefægterarena_NOUN	Z2
Burger_NOUN King_NOUN	Z3c
Burma_PROPN Castrol_PROPN	Z3c
Burnham_PROPN Beeches_NOUN	Z2
Burnham_PROPN Day_NOUN Centre_NOUN	Z3c
Bury_PROPN St_PROPN Edmunds_PROPN	Z2 Z3c
Forretningsvækst_NOUN træning_NOUN	Z3
Forretningsvejledning_NOUN træning_NOUN	Z3
Forretningsfærdighed_NOUN institut_NOUN	Z3c
Flittiglise_PROPN	L3
CAT_NOUN scanning_NOUN	B3
CB_NOUN radio_NOUN	Q1.3
CB_NOUN radio_NOUN	Q1.3 Q4.3
CD-ROM_NOUN drev_NOUN	Y2
CD_NOUN ROM_NOUN	Y2
CD_NOUN afspiller_NOUN	K3
CNC_NOUN drejebænk_NOUN	O2
CND_PROPN bevægelsen_NOUN	Z3c
CT_PROPN scanner_NOUN	B3
C_PROPN S_PROPN Lewis_PROPN	Z1m
C_PROPN programmør_NOUN	Y2/S2mf
minister_NOUN	G1.1/S2mf
Cadbury_PROPN World_NOUN	Z3c
Caer_PROPN Gybi_PROPN romersk_ADJ fortlet_NOUN	Z2
Caergwrle_PROPN borg_NOUN	Z2
Caerleon_PROPN amfiteater_NOUN	Z2
Caerleon_PROPN romersk_ADJ fæstning_NOUN og_CCONJ bade_NOUN	Z2
Caernarfon_PROPN borg_NOUN	Z2
Caernarfon_PROPN bymure_NOUN	Z2
Caerphilly_PROPN borg_NOUN	Z2
Caerwent_PROPN romersk_ADJ by_NOUN	Z2
Cafe_NOUN Americano_PROPN	F2
Cafe_NOUN [Egenavn_PROPN]	Z3c
Calavan_PROPN og_CCONJ Ferdinand_PROPN	Z3
Callard_PROPN og_CCONJ Bowsers_PROPN	Z3c
Callas_PROPN og_CCONJ Pegasus_PROPN	Z3c
Callor_PROPN og_CCONJ Millor_PROPN	Z2
Beroligende_ADJ klassisk_ADJ	Z3c
Calor_PROPN gas_NOUN	Z3
Cam_PROPN UK_PROPN Ltd_PROPN	Z3c
Kamels_NOUN hoved_NOUN	Z3c
Cammy_PROPN barneseng_NOUN	H5
Lejr_NOUN bakke_NOUN	Z2
Lejr_NOUN Leaky_PROPN	Z2
Lejr_NOUN stier_NOUN	Z3c
Kampagne_NOUN for_ADP ægte_ADJ øl_NOUN	Z3c
Canadisk_ADJ hvid_ADJ	Z3
Kanarisk_ADJ øbo_NOUN	Z2/S2mf
Canary_PROPN Wharf_PROPN	Z2
Skjult_ADJ kamera_NOUN	Z3
Candida_PROPN albicans_PROPN	B2-
Sukkerkogt_ADJ skal_NOUN	F1
Cannellini_PROPN bønner_NOUN	F1 A4.1
Canterbury_PROPN Plains_PROPN	Z2
Canterbury_PROPN fortællingerne_NOUN	Z3/Q4.1
Cape_PROPN Town_PROPN	Z2
Kap_NOUN Det_DET Gode_ADJ Håb_NOUN	Z2
Kap_PROPN Verde_PROPN	Z2
Kap_PROPN Verde_PROPN øerne_NOUN	Z2 M7
Kap_PROPN Verdeansk_ADJ	Z2/S2mf
Kapitalgevinstskat_NOUN	G1.1/I1.2
Kapitaloverførselsskat_NOUN	G1.1/I1.2
Capparis_PROPN spinosa_PROPN	Z3/L3
Kaptajn_PROPN *_PROPN	Z1mf
Kaptajnens_NOUN bord_NOUN	Z3c
Carbonade_NOUN af_ADP oksekød_NOUN	F1
Hjertebakke_NOUN	Z2
Cardiff_PROPN Devils_NOUN	Z3
Carew_PROPN Kors_NOUN	Z2
Carneddau_PROPN og_CCONJ Glyderau_PROPN	Z2
Carreg_PROPN Cennen_PROPN Borg_NOUN	Z2
Carreg_PROPN Coetan_PROPN Arthur_PROPN Gravkammer_NOUN	Z2
Carry_PROPN On_PROPN Sygepleje_NOUN	Z3
Carswell_PROPN Middelalderhus_NOUN	Z2
Borg_NOUN *_PROPN	Z2
Kat_NOUN og_CCONJ Fiddle_NOUN	Z3c
Catch_NOUN 22_NUM	X9.2- Z3
Catchphrase_NOUN	Z3c Q3
Catch_NOUN 22_NUM	Z3
Catch_NOUN 22_NUM	Z3
Kategori_NOUN A_SYM fange_NOUN	G2.1/A4.1/S2mf
Catering_NOUN Korps_NOUN	Z3c
Catherine_PROPN hjul_NOUN	G3/K1
Den_DET katolske_ADJ kirke_NOUN	S9c S9/H1c
Den_DET kaukasiske_ADJ kridtcirkel_NOUN	Z3
Cayman_PROPN Brac_PROPN	Z2
Cayman_PROPN øerne_NOUN	Z2 M7
Centralafrikansk_ADJ	Z2/S2mf
Centralasiatisk_ADJ	Z2/S2mf
Central_PROPN Hall_PROPN Westminster_PROPN	Z2c
Central_PROPN Television_NOUN	Z3c
Mellemamerika_PROPN	Z2 M7
Centralamerikansk_ADJ	Z2/S2mf
Centralasien_PROPN	Z2 M7
Centraleuropa_PROPN	Z2 M7
Centraleuropæisk_ADJ	Z2
Centraleuropæisk_ADJ tid_NOUN	Q3/T1
Central_PROPN Standard_PROPN Time_PROPN	Q3/T1
Centralafrika_PROPN	Z2
Centralafrikanske_ADJ Republik_NOUN	Q3 Z2
Century_PROPN 21_NUM	Z3c
Ceremony_NOUN of_ADP the_DET Keys_NOUN	S1.1.1
Dødsattest_NOUN	L1-/Q1.2
Certifikat_NOUN i_ADP akademisk_ADJ praksis_NOUN	P1
Chain_NOUN Walk_NOUN	Z2
The_DET Texas_PROPN Chain_NOUN Saw_NOUN Massacre_NOUN	Z3
Stolmuseum_NOUN	Z3c
Chalfont_PROPN St_PROPN Giles_PROPN	Z2
Chalfont_PROPN St_PROPN Peter_PROPN	Z2
Handelskammer_NOUN	I2.1/S5+c
Champs_PROPN Élysées_PROPN	Z2
Changing_NOUN of_ADP the_DET Guard_NOUN	G3
Channel_PROPN 4_NUM	Z3c
Channel_PROPN 4_NUM	Z3c
Kanalnummer_NOUN	Z3c
Kanaltunnelen_NOUN	Z2
Charge_NOUN House_NOUN	Z2c
Charing_PROPN Cross_PROPN Station_NOUN	Z2c
